	Unnamed: 0	target	text	sentiment	target_text
4917	2861	reservation	We were also seated promptly at the time of our reservation and the service was very quick and professional.	1	We were also seated promptly at the time of our reservation and the service was very quick and professional. [SEP] reservation
5847	3791	wait time	I would recommend putting your name down and then getting a drink at a local bar first though because of the wait time.	-1	I would recommend putting your name down and then getting a drink at a local bar first though because of the wait time. [SEP] wait time
3512	1456	meal	I just wonder how you can have such a delicious meal for such little money.	1	I just wonder how you can have such a delicious meal for such little money. [SEP] meal
600	600	LOCATION1	LOCATION1 is THE worst 	-1	LOCATION1 is THE worst  [SEP] LOCATION1
2172	116	safari	the only fact i dont like about apples is they generally use safari and i dont use safari but after i install Mozzilla firfox i love every single bit about it.	-1	the only fact i dont like about apples is they generally use safari and i dont use safari but after i install Mozzilla firfox i love every single bit about it. [SEP] safari
3527	1471	food	Great food, good size menu, great service and an unpretensious setting.	1	Great food, good size menu, great service and an unpretensious setting. [SEP] food
6063	4007	hostess	To my right, the hostess stood over a busboy and hissed rapido, rapido as he tried to clear and re-set a table for six.	-1	To my right, the hostess stood over a busboy and hissed rapido, rapido as he tried to clear and re-set a table for six. [SEP] hostess
194	194	LOCATION1	( LOCATION1 is great for lazy Sunday morning walks )	1	( LOCATION1 is great for lazy Sunday morning walks ) [SEP] LOCATION1
1246	1246	LOCATION1	I would recommend you carefully consider LOCATION2 and LOCATION1 when you make your choice, as these are known to be peaceful and well maintained boroughs	1	I would recommend you carefully consider LOCATION2 and LOCATION1 when you make your choice, as these are known to be peaceful and well maintained boroughs [SEP] LOCATION1
2133	77	Core Processing Unit temperatures	Temperatures on the outside were alright but i did not track in Core Processing Unit temperatures.	0	Temperatures on the outside were alright but i did not track in Core Processing Unit temperatures. [SEP] Core Processing Unit temperatures
351	351	LOCATION1	I also like LOCATION1	1	I also like LOCATION1 [SEP] LOCATION1
1532	1532	LOCATION1	 LOCATION1 is beautiful and you will be highly privileged to live there You 'll be fine LOCATION2 has more restaurants and cafes and has more of an `` urban town '' feel but the three are very close 	1	 LOCATION1 is beautiful and you will be highly privileged to live there You 'll be fine LOCATION2 has more restaurants and cafes and has more of an `` urban town '' feel but the three are very close  [SEP] LOCATION1
5903	3847	atomosphere	Cozy romantic atomosphere with only around 15 tables at most.	1	Cozy romantic atomosphere with only around 15 tables at most. [SEP] atomosphere
489	489	LOCATION1	Id love to live in the LOCATION1 area, it looks so nice and clean and transport is great in there	1	Id love to live in the LOCATION1 area, it looks so nice and clean and transport is great in there [SEP] LOCATION1
4525	2469	indian appetizers	The food inludes famous scrumptious bombay style chaat such as bhelpuri, sevpuri and samosa chaats, as well as other great indian appetizers.	1	The food inludes famous scrumptious bombay style chaat such as bhelpuri, sevpuri and samosa chaats, as well as other great indian appetizers. [SEP] indian appetizers
4892	2836	spinach ravioli in a light oil and garlic sauce	I only tried a simple dish of spinach ravioli in a light oil and garlic sauce, but it actually faired better than most NYC Italian joints I've tried similar dishes at.	1	I only tried a simple dish of spinach ravioli in a light oil and garlic sauce, but it actually faired better than most NYC Italian joints I've tried similar dishes at. [SEP] spinach ravioli in a light oil and garlic sauce
3209	1153	mouse	But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.	0	But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video. [SEP] mouse
1111	1111	LOCATION1	a bit I think LOCATION1 and LOCATION2 are kind of the new ritzy areas but lots of bad neihborhoods that are still there It 's dull , been there , quite suburban	-1	a bit I think LOCATION1 and LOCATION2 are kind of the new ritzy areas but lots of bad neihborhoods that are still there It 's dull , been there , quite suburban [SEP] LOCATION1
4671	2615	dish	After complaining about the chicken dish, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like.	0	After complaining about the chicken dish, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like. [SEP] dish
5333	3277	Tuna roll	The spicy Tuna roll is huge and probably the best that I've had at this price range.	1	The spicy Tuna roll is huge and probably the best that I've had at this price range. [SEP] Tuna roll
1102	1102	LOCATION1	You should n't have too much of a problem finding a good private school there LOCATION1 is nice	1	You should n't have too much of a problem finding a good private school there LOCATION1 is nice [SEP] LOCATION1
4479	2423	pita bread	The wine is always good, the tapas are always yummy, especially with the warm pita bread.	1	The wine is always good, the tapas are always yummy, especially with the warm pita bread. [SEP] pita bread
5879	3823	service	I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.	1	I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service. [SEP] service
3372	1316	Price	Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor	-1	Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor [SEP] Price
3452	1396	hinge	Because he said that the hinge is under the motherboard and they have to dismantle the whole thing before it can be tightened.	-1	Because he said that the hinge is under the motherboard and they have to dismantle the whole thing before it can be tightened. [SEP] hinge
5160	3104	area	We asked to be moved (which took half an hour), and then were seated in a high traffic area in the back, even though the rest of the room was practically empty.	-1	We asked to be moved (which took half an hour), and then were seated in a high traffic area in the back, even though the rest of the room was practically empty. [SEP] area
5317	3261	place	The ambience is very romantic and definitely a good place to bring a date.	1	The ambience is very romantic and definitely a good place to bring a date. [SEP] place
881	881	LOCATION2	LOCATION2/LOCATION1 is okay	1	LOCATION2/LOCATION1 is okay [SEP] LOCATION2
3851	1795	pastrami	However, they've got the most amazing pastrami and the soups hit the spot.	1	However, they've got the most amazing pastrami and the soups hit the spot. [SEP] pastrami
2001	2001	LOCATION1	Try a place called LOCATION1 20 mins by train from London LOCATION2	1	Try a place called LOCATION1 20 mins by train from London LOCATION2 [SEP] LOCATION1
1218	1218	LOCATION1	I guess I lived in LOCATION1 and it wasnt the best but the public transport in LOCATION2 is the best	-1	I guess I lived in LOCATION1 and it wasnt the best but the public transport in LOCATION2 is the best [SEP] LOCATION1
95	95	LOCATION1	 I've never been to LOCATION1 - due to its reputation, mostly	-1	 I've never been to LOCATION1 - due to its reputation, mostly [SEP] LOCATION1
3921	1865	food	Diner food at bistro prices is a bummer....	-1	Diner food at bistro prices is a bummer.... [SEP] food
5594	3538	bar	this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.	0	this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday. [SEP] bar
533	533	LOCATION1	LOCATION1 ( mainly E14 ) is smart and comfortable but a long way from everywhere and totally dead at night	1	LOCATION1 ( mainly E14 ) is smart and comfortable but a long way from everywhere and totally dead at night [SEP] LOCATION1
3467	1411	perks	Not only was the food outstanding, but the little 'perks' were great.	1	Not only was the food outstanding, but the little 'perks' were great. [SEP] perks
4095	2039	served	The server was really cool and served us our food and drinks with a smile.	1	The server was really cool and served us our food and drinks with a smile. [SEP] served
2148	92	seven pounds	It weighed like seven pounds or something like that.	0	It weighed like seven pounds or something like that. [SEP] seven pounds
3059	1003	DC jack	Then I've fixed the DC jack (inside the unit), rewired the DC jack to the OUTside of the laptop, replaced the power brick.	0	Then I've fixed the DC jack (inside the unit), rewired the DC jack to the OUTside of the laptop, replaced the power brick. [SEP] DC jack
